
[32m2022-10-18T11:43:50 | mmf.utils.checkpoint: [39mLoading checkpoint
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
[32m2022-10-18T12:25:24 | mmf.utils.checkpoint: [39mSaving best checkpoint
[32m2022-10-18T12:25:27 | mmf.utils.checkpoint: [39mSaving current checkpoint
[32m2022-10-18T12:25:30 | mmf.utils.checkpoint: [39mCheckpoint save operation finished!
[32m2022-10-18T12:25:30 | mmf.trainers.callbacks.logistics: [39mprogress: 8000/22000, val/hateful_memes/cross_entropy: 1.6365, val/total_loss: 1.6365, val/hateful_memes/accuracy: 0.5980, val/hateful_memes/binary_f1: 0.4274, val/hateful_memes/roc_auc: 0.7256, num_updates: 8000, epoch: 16, iterations: 8000, max_updates: 22000, val_time: 16s 777ms, best_update: 8000, best_iteration: 8000, best_val/hateful_memes/roc_auc: 0.725636
[32m2022-10-18T12:25:55 | mmf.trainers.callbacks.logistics: [39mprogress: 8100/22000, train/hateful_memes/cross_entropy: 0.2001, train/hateful_memes/cross_entropy/avg: 0.3779, train/total_loss: 0.2001, train/total_loss/avg: 0.3779, max mem: 3418.0, experiment: hmd_a10, epoch: 16, num_updates: 8100, iterations: 8100, max_updates: 22000, lr: 0.00003, ups: 4.17, time: 24s 405ms, time_since_start: 42m 11s 821ms, eta: 58m 20s 853ms
[32m2022-10-18T12:26:20 | mmf.trainers.callbacks.logistics: [39mprogress: 8200/22000, train/hateful_memes/cross_entropy: 0.1829, train/hateful_memes/cross_entropy/avg: 0.3746, train/total_loss: 0.1829, train/total_loss/avg: 0.3746, max mem: 3418.0, experiment: hmd_a10, epoch: 16, num_updates: 8200, iterations: 8200, max_updates: 22000, lr: 0.00003, ups: 4.00, time: 25s 006ms, time_since_start: 42m 36s 828ms, eta: 59m 21s 367ms
[32m2022-10-18T12:26:47 | mmf.trainers.callbacks.logistics: [39mprogress: 8300/22000, train/hateful_memes/cross_entropy: 0.1829, train/hateful_memes/cross_entropy/avg: 0.3715, train/total_loss: 0.1829, train/total_loss/avg: 0.3715, max mem: 3418.0, experiment: hmd_a10, epoch: 16, num_updates: 8300, iterations: 8300, max_updates: 22000, lr: 0.00003, ups: 3.70, time: 27s 314ms, time_since_start: 43m 04s 142ms, eta: 01h 04m 21s 791ms
[32m2022-10-18T12:27:19 | mmf.trainers.callbacks.logistics: [39mprogress: 8400/22000, train/hateful_memes/cross_entropy: 0.1826, train/hateful_memes/cross_entropy/avg: 0.3690, train/total_loss: 0.1826, train/total_loss/avg: 0.3690, max mem: 3418.0, experiment: hmd_a10, epoch: 16, num_updates: 8400, iterations: 8400, max_updates: 22000, lr: 0.00003, ups: 3.12, time: 32s 096ms, time_since_start: 43m 36s 238ms, eta: 01h 15m 04s 774ms
[32m2022-10-18T12:27:52 | mmf.trainers.callbacks.logistics: [39mprogress: 8500/22000, train/hateful_memes/cross_entropy: 0.1785, train/hateful_memes/cross_entropy/avg: 0.3657, train/total_loss: 0.1785, train/total_loss/avg: 0.3657, max mem: 3418.0, experiment: hmd_a10, epoch: 16, num_updates: 8500, iterations: 8500, max_updates: 22000, lr: 0.00003, ups: 3.12, time: 32s 625ms, time_since_start: 44m 08s 864ms, eta: 01h 15m 45s 444ms
[32m2022-10-18T12:28:12 | mmf.trainers.callbacks.logistics: [39mprogress: 8600/22000, train/hateful_memes/cross_entropy: 0.1665, train/hateful_memes/cross_entropy/avg: 0.3620, train/total_loss: 0.1665, train/total_loss/avg: 0.3620, max mem: 3418.0, experiment: hmd_a10, epoch: 17, num_updates: 8600, iterations: 8600, max_updates: 22000, lr: 0.00003, ups: 5.00, time: 20s 006ms, time_since_start: 44m 28s 871ms, eta: 46m 06s 695ms
[32m2022-10-18T12:28:30 | mmf.trainers.callbacks.logistics: [39mprogress: 8700/22000, train/hateful_memes/cross_entropy: 0.1181, train/hateful_memes/cross_entropy/avg: 0.3584, train/total_loss: 0.1181, train/total_loss/avg: 0.3584, max mem: 3418.0, experiment: hmd_a10, epoch: 17, num_updates: 8700, iterations: 8700, max_updates: 22000, lr: 0.00003, ups: 5.56, time: 18s 218ms, time_since_start: 44m 47s 090ms, eta: 41m 40s 630ms
[32m2022-10-18T12:28:48 | mmf.trainers.callbacks.logistics: [39mprogress: 8800/22000, train/hateful_memes/cross_entropy: 0.1181, train/hateful_memes/cross_entropy/avg: 0.3584, train/total_loss: 0.1181, train/total_loss/avg: 0.3584, max mem: 3418.0, experiment: hmd_a10, epoch: 17, num_updates: 8800, iterations: 8800, max_updates: 22000, lr: 0.00003, ups: 5.56, time: 18s 269ms, time_since_start: 45m 05s 359ms, eta: 41m 28s 684ms
[32m2022-10-18T12:29:07 | mmf.trainers.callbacks.logistics: [39mprogress: 8900/22000, train/hateful_memes/cross_entropy: 0.1181, train/hateful_memes/cross_entropy/avg: 0.3569, train/total_loss: 0.1181, train/total_loss/avg: 0.3569, max mem: 3418.0, experiment: hmd_a10, epoch: 17, num_updates: 8900, iterations: 8900, max_updates: 22000, lr: 0.00003, ups: 5.56, time: 18s 597ms, time_since_start: 45m 23s 956ms, eta: 41m 54s 196ms
[32m2022-10-18T12:29:25 | mmf.trainers.callbacks.checkpoint: [39mCheckpoint time. Saving a checkpoint.
[32m2022-10-18T12:29:25 | mmf.utils.checkpoint: [39mCheckpoint save operation started!
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
[32m2022-10-18T12:29:26 | mmf.utils.checkpoint: [39mSaving current checkpoint
[32m2022-10-18T12:29:29 | mmf.utils.checkpoint: [39mCheckpoint save operation finished!
[32m2022-10-18T12:29:29 | mmf.trainers.callbacks.logistics: [39mprogress: 9000/22000, train/hateful_memes/cross_entropy: 0.1665, train/hateful_memes/cross_entropy/avg: 0.3549, train/total_loss: 0.1665, train/total_loss/avg: 0.3549, max mem: 3418.0, experiment: hmd_a10, epoch: 17, num_updates: 9000, iterations: 9000, max_updates: 22000, lr: 0.00003, ups: 4.55, time: 22s 067ms, time_since_start: 45m 46s 024ms, eta: 49m 20s 630ms
[32m2022-10-18T12:29:29 | mmf.trainers.core.training_loop: [39mEvaluation time. Running on full validation set...
[32m2022-10-18T12:29:29 | mmf.common.test_reporter: [39mPredicting for hateful_memes
[31m[5mWARNING[39m[25m [32m2022-10-18T12:29:29 | mmf.utils.build: [39mpersistent_workers cannot be used together with num_workers == 0; setting persistent_workers to False
[32m2022-10-18T12:29:41 | mmf.trainers.core.evaluation_loop: [39mFinished training. Loaded 32
[32m2022-10-18T12:29:41 | mmf.trainers.core.evaluation_loop: [39m -- skipped 0 batches.
[32m2022-10-18T12:29:41 | mmf.utils.checkpoint: [39mCheckpoint save operation started!
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
[32m2022-10-18T12:29:44 | mmf.utils.checkpoint: [39mSaving current checkpoint
[32m2022-10-18T12:29:48 | mmf.utils.checkpoint: [39mCheckpoint save operation finished!
[32m2022-10-18T12:29:48 | mmf.trainers.callbacks.logistics: [39mprogress: 9000/22000, val/hateful_memes/cross_entropy: 1.4207, val/total_loss: 1.4207, val/hateful_memes/accuracy: 0.6180, val/hateful_memes/binary_f1: 0.5330, val/hateful_memes/roc_auc: 0.7196, num_updates: 9000, epoch: 17, iterations: 9000, max_updates: 22000, val_time: 18s 917ms, best_update: 8000, best_iteration: 8000, best_val/hateful_memes/roc_auc: 0.725636
[32m2022-10-18T12:30:13 | mmf.trainers.callbacks.logistics: [39mprogress: 9100/22000, train/hateful_memes/cross_entropy: 0.1181, train/hateful_memes/cross_entropy/avg: 0.3522, train/total_loss: 0.1181, train/total_loss/avg: 0.3522, max mem: 3418.0, experiment: hmd_a10, epoch: 18, num_updates: 9100, iterations: 9100, max_updates: 22000, lr: 0.00003, ups: 4.00, time: 25s 693ms, time_since_start: 46m 30s 641ms, eta: 57m 538ms
[32m2022-10-18T12:30:35 | mmf.trainers.callbacks.logistics: [39mprogress: 9200/22000, train/hateful_memes/cross_entropy: 0.1101, train/hateful_memes/cross_entropy/avg: 0.3490, train/total_loss: 0.1101, train/total_loss/avg: 0.3490, max mem: 3418.0, experiment: hmd_a10, epoch: 18, num_updates: 9200, iterations: 9200, max_updates: 22000, lr: 0.00003, ups: 4.76, time: 21s 221ms, time_since_start: 46m 51s 863ms, eta: 46m 43s 332ms
[32m2022-10-18T12:30:57 | mmf.trainers.callbacks.logistics: [39mprogress: 9300/22000, train/hateful_memes/cross_entropy: 0.1101, train/hateful_memes/cross_entropy/avg: 0.3470, train/total_loss: 0.1101, train/total_loss/avg: 0.3470, max mem: 3418.0, experiment: hmd_a10, epoch: 18, num_updates: 9300, iterations: 9300, max_updates: 22000, lr: 0.00003, ups: 4.55, time: 22s 751ms, time_since_start: 47m 14s 614ms, eta: 49m 41s 873ms
[32m2022-10-18T12:31:23 | mmf.trainers.callbacks.logistics: [39mprogress: 9400/22000, train/hateful_memes/cross_entropy: 0.1181, train/hateful_memes/cross_entropy/avg: 0.3475, train/total_loss: 0.1181, train/total_loss/avg: 0.3475, max mem: 3418.0, experiment: hmd_a10, epoch: 18, num_updates: 9400, iterations: 9400, max_updates: 22000, lr: 0.00003, ups: 4.00, time: 25s 290ms, time_since_start: 47m 39s 905ms, eta: 54m 48s 617ms
[32m2022-10-18T12:31:52 | mmf.trainers.callbacks.logistics: [39mprogress: 9500/22000, train/hateful_memes/cross_entropy: 0.1068, train/hateful_memes/cross_entropy/avg: 0.3448, train/total_loss: 0.1068, train/total_loss/avg: 0.3448, max mem: 3418.0, experiment: hmd_a10, epoch: 18, num_updates: 9500, iterations: 9500, max_updates: 22000, lr: 0.00003, ups: 3.45, time: 29s 311ms, time_since_start: 48m 09s 217ms, eta: 01h 03m 01s 240ms
[32m2022-10-18T12:32:20 | mmf.trainers.callbacks.logistics: [39mprogress: 9600/22000, train/hateful_memes/cross_entropy: 0.1050, train/hateful_memes/cross_entropy/avg: 0.3422, train/total_loss: 0.1050, train/total_loss/avg: 0.3422, max mem: 3418.0, experiment: hmd_a10, epoch: 19, num_updates: 9600, iterations: 9600, max_updates: 22000, lr: 0.00003, ups: 3.57, time: 28s 305ms, time_since_start: 48m 37s 522ms, eta: 01h 22s 189ms
[32m2022-10-18T12:32:38 | mmf.trainers.callbacks.logistics: [39mprogress: 9700/22000, train/hateful_memes/cross_entropy: 0.0946, train/hateful_memes/cross_entropy/avg: 0.3389, train/total_loss: 0.0946, train/total_loss/avg: 0.3389, max mem: 3418.0, experiment: hmd_a10, epoch: 19, num_updates: 9700, iterations: 9700, max_updates: 22000, lr: 0.00003, ups: 5.88, time: 17s 854ms, time_since_start: 48m 55s 376ms, eta: 37m 46s 358ms
[32m2022-10-18T12:32:56 | mmf.trainers.callbacks.logistics: [39mprogress: 9800/22000, train/hateful_memes/cross_entropy: 0.0946, train/hateful_memes/cross_entropy/avg: 0.3359, train/total_loss: 0.0946, train/total_loss/avg: 0.3359, max mem: 3418.0, experiment: hmd_a10, epoch: 19, num_updates: 9800, iterations: 9800, max_updates: 22000, lr: 0.00003, ups: 5.88, time: 17s 873ms, time_since_start: 49m 13s 250ms, eta: 37m 30s 334ms
[32m2022-10-18T12:33:14 | mmf.trainers.callbacks.logistics: [39mprogress: 9900/22000, train/hateful_memes/cross_entropy: 0.0946, train/hateful_memes/cross_entropy/avg: 0.3342, train/total_loss: 0.0946, train/total_loss/avg: 0.3342, max mem: 3418.0, experiment: hmd_a10, epoch: 19, num_updates: 9900, iterations: 9900, max_updates: 22000, lr: 0.00003, ups: 5.88, time: 17s 899ms, time_since_start: 49m 31s 150ms, eta: 37m 15s 204ms
[32m2022-10-18T12:33:32 | mmf.trainers.callbacks.checkpoint: [39mCheckpoint time. Saving a checkpoint.
[32m2022-10-18T12:33:32 | mmf.utils.checkpoint: [39mCheckpoint save operation started!
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
[32m2022-10-18T12:33:32 | mmf.utils.checkpoint: [39mSaving current checkpoint
[32m2022-10-18T12:33:36 | mmf.utils.checkpoint: [39mCheckpoint save operation finished!
[32m2022-10-18T12:33:36 | mmf.trainers.callbacks.logistics: [39mprogress: 10000/22000, train/hateful_memes/cross_entropy: 0.1050, train/hateful_memes/cross_entropy/avg: 0.3331, train/total_loss: 0.1050, train/total_loss/avg: 0.3331, max mem: 3418.0, experiment: hmd_a10, epoch: 19, num_updates: 10000, iterations: 10000, max_updates: 22000, lr: 0.00003, ups: 4.76, time: 21s 964ms, time_since_start: 49m 53s 115ms, eta: 45m 20s 133ms
[32m2022-10-18T12:33:36 | mmf.trainers.core.training_loop: [39mEvaluation time. Running on full validation set...
[32m2022-10-18T12:33:36 | mmf.common.test_reporter: [39mPredicting for hateful_memes
[31m[5mWARNING[39m[25m [32m2022-10-18T12:33:36 | mmf.utils.build: [39mpersistent_workers cannot be used together with num_workers == 0; setting persistent_workers to False
[32m2022-10-18T12:33:42 | mmf.trainers.core.evaluation_loop: [39mFinished training. Loaded 32
[32m2022-10-18T12:33:42 | mmf.trainers.core.evaluation_loop: [39m -- skipped 0 batches.
[32m2022-10-18T12:33:42 | mmf.utils.checkpoint: [39mCheckpoint save operation started!
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
[32m2022-10-18T12:33:46 | mmf.utils.checkpoint: [39mSaving current checkpoint
[32m2022-10-18T12:33:50 | mmf.utils.checkpoint: [39mCheckpoint save operation finished!
[32m2022-10-18T12:33:50 | mmf.trainers.callbacks.logistics: [39mprogress: 10000/22000, val/hateful_memes/cross_entropy: 1.5516, val/total_loss: 1.5516, val/hateful_memes/accuracy: 0.6300, val/hateful_memes/binary_f1: 0.5499, val/hateful_memes/roc_auc: 0.7199, num_updates: 10000, epoch: 19, iterations: 10000, max_updates: 22000, val_time: 13s 943ms, best_update: 8000, best_iteration: 8000, best_val/hateful_memes/roc_auc: 0.725636
[32m2022-10-18T12:34:21 | mmf.trainers.callbacks.logistics: [39mprogress: 10100/22000, train/hateful_memes/cross_entropy: 0.1068, train/hateful_memes/cross_entropy/avg: 0.3314, train/total_loss: 0.1068, train/total_loss/avg: 0.3314, max mem: 3418.0, experiment: hmd_a10, epoch: 19, num_updates: 10100, iterations: 10100, max_updates: 22000, lr: 0.00003, ups: 3.23, time: 31s 434ms, time_since_start: 50m 38s 495ms, eta: 01h 04m 20s 467ms
[32m2022-10-18T12:34:43 | mmf.trainers.callbacks.logistics: [39mprogress: 10200/22000, train/hateful_memes/cross_entropy: 0.1068, train/hateful_memes/cross_entropy/avg: 0.3283, train/total_loss: 0.1068, train/total_loss/avg: 0.3283, max mem: 3418.0, experiment: hmd_a10, epoch: 20, num_updates: 10200, iterations: 10200, max_updates: 22000, lr: 0.00003, ups: 4.76, time: 21s 709ms, time_since_start: 51m 204ms, eta: 44m 03s 667ms
[32m2022-10-18T12:35:05 | mmf.trainers.callbacks.logistics: [39mprogress: 10300/22000, train/hateful_memes/cross_entropy: 0.1068, train/hateful_memes/cross_entropy/avg: 0.3295, train/total_loss: 0.1068, train/total_loss/avg: 0.3295, max mem: 3418.0, experiment: hmd_a10, epoch: 20, num_updates: 10300, iterations: 10300, max_updates: 22000, lr: 0.00003, ups: 4.76, time: 21s 888ms, time_since_start: 51m 22s 093ms, eta: 44m 02s 953ms
[32m2022-10-18T12:35:28 | mmf.trainers.callbacks.logistics: [39mprogress: 10400/22000, train/hateful_memes/cross_entropy: 0.0946, train/hateful_memes/cross_entropy/avg: 0.3267, train/total_loss: 0.0946, train/total_loss/avg: 0.3267, max mem: 3418.0, experiment: hmd_a10, epoch: 20, num_updates: 10400, iterations: 10400, max_updates: 22000, lr: 0.00003, ups: 4.35, time: 23s 395ms, time_since_start: 51m 45s 489ms, eta: 46m 40s 747ms
[32m2022-10-18T12:35:54 | mmf.trainers.callbacks.logistics: [39mprogress: 10500/22000, train/hateful_memes/cross_entropy: 0.1068, train/hateful_memes/cross_entropy/avg: 0.3268, train/total_loss: 0.1068, train/total_loss/avg: 0.3268, max mem: 3418.0, experiment: hmd_a10, epoch: 20, num_updates: 10500, iterations: 10500, max_updates: 22000, lr: 0.00003, ups: 4.00, time: 25s 925ms, time_since_start: 52m 11s 414ms, eta: 51m 16s 797ms
[32m2022-10-18T12:36:26 | mmf.trainers.callbacks.logistics: [39mprogress: 10600/22000, train/hateful_memes/cross_entropy: 0.1068, train/hateful_memes/cross_entropy/avg: 0.3247, train/total_loss: 0.1068, train/total_loss/avg: 0.3247, max mem: 3418.0, experiment: hmd_a10, epoch: 20, num_updates: 10600, iterations: 10600, max_updates: 22000, lr: 0.00003, ups: 3.23, time: 31s 934ms, time_since_start: 52m 43s 349ms, eta: 01h 02m 37s 046ms
[32m2022-10-18T12:36:49 | mmf.trainers.callbacks.logistics: [39mprogress: 10700/22000, train/hateful_memes/cross_entropy: 0.1068, train/hateful_memes/cross_entropy/avg: 0.3219, train/total_loss: 0.1068, train/total_loss/avg: 0.3219, max mem: 3418.0, experiment: hmd_a10, epoch: 21, num_updates: 10700, iterations: 10700, max_updates: 22000, lr: 0.00003, ups: 4.55, time: 22s 692ms, time_since_start: 53m 06s 041ms, eta: 44m 06s 339ms
[32m2022-10-18T12:37:07 | mmf.trainers.callbacks.logistics: [39mprogress: 10800/22000, train/hateful_memes/cross_entropy: 0.0979, train/hateful_memes/cross_entropy/avg: 0.3191, train/total_loss: 0.0979, train/total_loss/avg: 0.3191, max mem: 3418.0, experiment: hmd_a10, epoch: 21, num_updates: 10800, iterations: 10800, max_updates: 22000, lr: 0.00003, ups: 5.88, time: 17s 885ms, time_since_start: 53m 23s 927ms, eta: 34m 27s 309ms
[32m2022-10-18T12:37:25 | mmf.trainers.callbacks.logistics: [39mprogress: 10900/22000, train/hateful_memes/cross_entropy: 0.0979, train/hateful_memes/cross_entropy/avg: 0.3188, train/total_loss: 0.0979, train/total_loss/avg: 0.3188, max mem: 3418.0, experiment: hmd_a10, epoch: 21, num_updates: 10900, iterations: 10900, max_updates: 22000, lr: 0.00003, ups: 5.88, time: 17s 928ms, time_since_start: 53m 41s 856ms, eta: 34m 13s 755ms
[32m2022-10-18T12:37:43 | mmf.trainers.callbacks.checkpoint: [39mCheckpoint time. Saving a checkpoint.
[32m2022-10-18T12:37:43 | mmf.utils.checkpoint: [39mCheckpoint save operation started!
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
[32m2022-10-18T12:37:43 | mmf.utils.checkpoint: [39mSaving current checkpoint
[32m2022-10-18T12:37:47 | mmf.utils.checkpoint: [39mCheckpoint save operation finished!
[32m2022-10-18T12:37:47 | mmf.trainers.callbacks.logistics: [39mprogress: 11000/22000, train/hateful_memes/cross_entropy: 0.0979, train/hateful_memes/cross_entropy/avg: 0.3172, train/total_loss: 0.0979, train/total_loss/avg: 0.3172, max mem: 3418.0, experiment: hmd_a10, epoch: 21, num_updates: 11000, iterations: 11000, max_updates: 22000, lr: 0.00003, ups: 4.55, time: 22s 313ms, time_since_start: 54m 04s 170ms, eta: 42m 13s 082ms
[32m2022-10-18T12:37:47 | mmf.trainers.core.training_loop: [39mEvaluation time. Running on full validation set...
[32m2022-10-18T12:37:47 | mmf.common.test_reporter: [39mPredicting for hateful_memes
[31m[5mWARNING[39m[25m [32m2022-10-18T12:37:47 | mmf.utils.build: [39mpersistent_workers cannot be used together with num_workers == 0; setting persistent_workers to False
[32m2022-10-18T12:37:57 | mmf.trainers.core.evaluation_loop: [39mFinished training. Loaded 32
[32m2022-10-18T12:37:57 | mmf.trainers.core.evaluation_loop: [39m -- skipped 0 batches.
[32m2022-10-18T12:37:57 | mmf.utils.checkpoint: [39mCheckpoint save operation started!
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
[32m2022-10-18T12:38:01 | mmf.utils.checkpoint: [39mSaving current checkpoint
[32m2022-10-18T12:38:04 | mmf.utils.checkpoint: [39mCheckpoint save operation finished!
[32m2022-10-18T12:38:04 | mmf.trainers.callbacks.logistics: [39mprogress: 11000/22000, val/hateful_memes/cross_entropy: 1.5071, val/total_loss: 1.5071, val/hateful_memes/accuracy: 0.6420, val/hateful_memes/binary_f1: 0.5828, val/hateful_memes/roc_auc: 0.7224, num_updates: 11000, epoch: 21, iterations: 11000, max_updates: 22000, val_time: 16s 757ms, best_update: 8000, best_iteration: 8000, best_val/hateful_memes/roc_auc: 0.725636
[32m2022-10-18T12:38:34 | mmf.trainers.callbacks.logistics: [39mprogress: 11100/22000, train/hateful_memes/cross_entropy: 0.0946, train/hateful_memes/cross_entropy/avg: 0.3145, train/total_loss: 0.0946, train/total_loss/avg: 0.3145, max mem: 3418.0, experiment: hmd_a10, epoch: 21, num_updates: 11100, iterations: 11100, max_updates: 22000, lr: 0.00003, ups: 3.33, time: 30s 532ms, time_since_start: 54m 51s 462ms, eta: 57m 14s 511ms
[32m2022-10-18T12:39:04 | mmf.trainers.callbacks.logistics: [39mprogress: 11200/22000, train/hateful_memes/cross_entropy: 0.0946, train/hateful_memes/cross_entropy/avg: 0.3122, train/total_loss: 0.0946, train/total_loss/avg: 0.3122, max mem: 3418.0, experiment: hmd_a10, epoch: 22, num_updates: 11200, iterations: 11200, max_updates: 22000, lr: 0.00003, ups: 3.45, time: 29s 494ms, time_since_start: 55m 20s 956ms, eta: 54m 47s 372ms
[32m2022-10-18T12:39:25 | mmf.trainers.callbacks.logistics: [39mprogress: 11300/22000, train/hateful_memes/cross_entropy: 0.0939, train/hateful_memes/cross_entropy/avg: 0.3098, train/total_loss: 0.0939, train/total_loss/avg: 0.3098, max mem: 3418.0, experiment: hmd_a10, epoch: 22, num_updates: 11300, iterations: 11300, max_updates: 22000, lr: 0.00003, ups: 4.76, time: 21s 144ms, time_since_start: 55m 42s 101ms, eta: 38m 54s 837ms
[32m2022-10-18T12:39:47 | mmf.trainers.callbacks.logistics: [39mprogress: 11400/22000, train/hateful_memes/cross_entropy: 0.0546, train/hateful_memes/cross_entropy/avg: 0.3073, train/total_loss: 0.0546, train/total_loss/avg: 0.3073, max mem: 3418.0, experiment: hmd_a10, epoch: 22, num_updates: 11400, iterations: 11400, max_updates: 22000, lr: 0.00003, ups: 4.55, time: 22s 405ms, time_since_start: 56m 04s 506ms, eta: 40m 50s 997ms
[32m2022-10-18T12:40:11 | mmf.trainers.callbacks.logistics: [39mprogress: 11500/22000, train/hateful_memes/cross_entropy: 0.0546, train/hateful_memes/cross_entropy/avg: 0.3052, train/total_loss: 0.0546, train/total_loss/avg: 0.3052, max mem: 3418.0, experiment: hmd_a10, epoch: 22, num_updates: 11500, iterations: 11500, max_updates: 22000, lr: 0.00003, ups: 4.35, time: 23s 645ms, time_since_start: 56m 28s 152ms, eta: 42m 42s 255ms
[32m2022-10-18T12:40:37 | mmf.trainers.callbacks.logistics: [39mprogress: 11600/22000, train/hateful_memes/cross_entropy: 0.0546, train/hateful_memes/cross_entropy/avg: 0.3040, train/total_loss: 0.0546, train/total_loss/avg: 0.3040, max mem: 3418.0, experiment: hmd_a10, epoch: 22, num_updates: 11600, iterations: 11600, max_updates: 22000, lr: 0.00003, ups: 3.85, time: 26s 454ms, time_since_start: 56m 54s 607ms, eta: 47m 19s 300ms
[32m2022-10-18T12:41:06 | mmf.trainers.callbacks.logistics: [39mprogress: 11700/22000, train/hateful_memes/cross_entropy: 0.0597, train/hateful_memes/cross_entropy/avg: 0.3039, train/total_loss: 0.0597, train/total_loss/avg: 0.3039, max mem: 3418.0, experiment: hmd_a10, epoch: 22, num_updates: 11700, iterations: 11700, max_updates: 22000, lr: 0.00003, ups: 3.57, time: 28s 777ms, time_since_start: 57m 23s 384ms, eta: 50m 58s 917ms
[32m2022-10-18T12:41:24 | mmf.trainers.callbacks.logistics: [39mprogress: 11800/22000, train/hateful_memes/cross_entropy: 0.0793, train/hateful_memes/cross_entropy/avg: 0.3020, train/total_loss: 0.0793, train/total_loss/avg: 0.3020, max mem: 3418.0, experiment: hmd_a10, epoch: 23, num_updates: 11800, iterations: 11800, max_updates: 22000, lr: 0.00003, ups: 5.56, time: 18s 129ms, time_since_start: 57m 41s 513ms, eta: 31m 48s 363ms
[32m2022-10-18T12:41:42 | mmf.trainers.callbacks.logistics: [39mprogress: 11900/22000, train/hateful_memes/cross_entropy: 0.0722, train/hateful_memes/cross_entropy/avg: 0.3000, train/total_loss: 0.0722, train/total_loss/avg: 0.3000, max mem: 3429.0, experiment: hmd_a10, epoch: 23, num_updates: 11900, iterations: 11900, max_updates: 22000, lr: 0.00003, ups: 5.88, time: 17s 952ms, time_since_start: 57m 59s 466ms, eta: 31m 11s 229ms
[32m2022-10-18T12:42:00 | mmf.trainers.callbacks.checkpoint: [39mCheckpoint time. Saving a checkpoint.
[32m2022-10-18T12:42:00 | mmf.utils.checkpoint: [39mCheckpoint save operation started!
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
