
[32m2022-10-10T22:51:02 | mmf.utils.checkpoint: [39mLoading checkpoint
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
[32m2022-10-10T23:29:08 | mmf.utils.checkpoint: [39mSaving best checkpoint
[32m2022-10-10T23:29:11 | mmf.utils.checkpoint: [39mSaving current checkpoint
[32m2022-10-10T23:29:14 | mmf.utils.checkpoint: [39mCheckpoint save operation finished!
[32m2022-10-10T23:29:14 | mmf.trainers.callbacks.logistics: [39mprogress: 8000/22000, val/hateful_memes/cross_entropy: 0.7799, val/total_loss: 0.7799, val/hateful_memes/accuracy: 0.5140, val/hateful_memes/binary_f1: 0.0471, val/hateful_memes/roc_auc: 0.5695, num_updates: 8000, epoch: 16, iterations: 8000, max_updates: 22000, val_time: 18s 099ms, best_update: 8000, best_iteration: 8000, best_val/hateful_memes/roc_auc: 0.569506
[32m2022-10-10T23:29:34 | mmf.trainers.callbacks.logistics: [39mprogress: 8100/22000, train/hateful_memes/cross_entropy: 0.6182, train/hateful_memes/cross_entropy/avg: 0.6292, train/total_loss: 0.6182, train/total_loss/avg: 0.6292, max mem: 1039.0, experiment: hmd, epoch: 16, num_updates: 8100, iterations: 8100, max_updates: 22000, lr: 0.00003, ups: 5.26, time: 19s 784ms, time_since_start: 38m 38s 508ms, eta: 47m 18s 113ms
[32m2022-10-10T23:29:55 | mmf.trainers.callbacks.logistics: [39mprogress: 8200/22000, train/hateful_memes/cross_entropy: 0.6182, train/hateful_memes/cross_entropy/avg: 0.6296, train/total_loss: 0.6182, train/total_loss/avg: 0.6296, max mem: 1039.0, experiment: hmd, epoch: 16, num_updates: 8200, iterations: 8200, max_updates: 22000, lr: 0.00003, ups: 5.00, time: 20s 751ms, time_since_start: 38m 59s 259ms, eta: 49m 15s 341ms
[32m2022-10-10T23:30:17 | mmf.trainers.callbacks.logistics: [39mprogress: 8300/22000, train/hateful_memes/cross_entropy: 0.6182, train/hateful_memes/cross_entropy/avg: 0.6277, train/total_loss: 0.6182, train/total_loss/avg: 0.6277, max mem: 1039.0, experiment: hmd, epoch: 16, num_updates: 8300, iterations: 8300, max_updates: 22000, lr: 0.00003, ups: 4.55, time: 22s 692ms, time_since_start: 39m 21s 952ms, eta: 53m 28s 371ms
[32m2022-10-10T23:30:43 | mmf.trainers.callbacks.logistics: [39mprogress: 8400/22000, train/hateful_memes/cross_entropy: 0.6159, train/hateful_memes/cross_entropy/avg: 0.6272, train/total_loss: 0.6159, train/total_loss/avg: 0.6272, max mem: 1039.0, experiment: hmd, epoch: 16, num_updates: 8400, iterations: 8400, max_updates: 22000, lr: 0.00003, ups: 3.85, time: 26s 031ms, time_since_start: 39m 47s 983ms, eta: 01h 53s 532ms
[32m2022-10-10T23:31:11 | mmf.trainers.callbacks.logistics: [39mprogress: 8500/22000, train/hateful_memes/cross_entropy: 0.5889, train/hateful_memes/cross_entropy/avg: 0.6257, train/total_loss: 0.5889, train/total_loss/avg: 0.6257, max mem: 1039.0, experiment: hmd, epoch: 16, num_updates: 8500, iterations: 8500, max_updates: 22000, lr: 0.00003, ups: 3.70, time: 27s 464ms, time_since_start: 40m 15s 447ms, eta: 01h 03m 46s 331ms
[32m2022-10-10T23:31:28 | mmf.trainers.callbacks.logistics: [39mprogress: 8600/22000, train/hateful_memes/cross_entropy: 0.5889, train/hateful_memes/cross_entropy/avg: 0.6255, train/total_loss: 0.5889, train/total_loss/avg: 0.6255, max mem: 1039.0, experiment: hmd, epoch: 17, num_updates: 8600, iterations: 8600, max_updates: 22000, lr: 0.00003, ups: 6.25, time: 16s 987ms, time_since_start: 40m 32s 435ms, eta: 39m 09s 145ms
[32m2022-10-10T23:31:44 | mmf.trainers.callbacks.logistics: [39mprogress: 8700/22000, train/hateful_memes/cross_entropy: 0.5889, train/hateful_memes/cross_entropy/avg: 0.6262, train/total_loss: 0.5889, train/total_loss/avg: 0.6262, max mem: 1039.0, experiment: hmd, epoch: 17, num_updates: 8700, iterations: 8700, max_updates: 22000, lr: 0.00003, ups: 6.25, time: 16s 013ms, time_since_start: 40m 48s 448ms, eta: 36m 37s 940ms
[32m2022-10-10T23:32:00 | mmf.trainers.callbacks.logistics: [39mprogress: 8800/22000, train/hateful_memes/cross_entropy: 0.5889, train/hateful_memes/cross_entropy/avg: 0.6260, train/total_loss: 0.5889, train/total_loss/avg: 0.6260, max mem: 1039.0, experiment: hmd, epoch: 17, num_updates: 8800, iterations: 8800, max_updates: 22000, lr: 0.00003, ups: 6.67, time: 15s 959ms, time_since_start: 41m 04s 408ms, eta: 36m 14s 113ms
[32m2022-10-10T23:32:16 | mmf.trainers.callbacks.logistics: [39mprogress: 8900/22000, train/hateful_memes/cross_entropy: 0.6077, train/hateful_memes/cross_entropy/avg: 0.6259, train/total_loss: 0.6077, train/total_loss/avg: 0.6259, max mem: 1039.0, experiment: hmd, epoch: 17, num_updates: 8900, iterations: 8900, max_updates: 22000, lr: 0.00003, ups: 6.67, time: 15s 993ms, time_since_start: 41m 20s 402ms, eta: 36m 02s 211ms
[32m2022-10-10T23:32:32 | mmf.trainers.callbacks.checkpoint: [39mCheckpoint time. Saving a checkpoint.
[32m2022-10-10T23:32:32 | mmf.utils.checkpoint: [39mCheckpoint save operation started!
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
[32m2022-10-10T23:32:32 | mmf.utils.checkpoint: [39mSaving current checkpoint
[32m2022-10-10T23:32:35 | mmf.utils.checkpoint: [39mCheckpoint save operation finished!
[32m2022-10-10T23:32:35 | mmf.trainers.callbacks.logistics: [39mprogress: 9000/22000, train/hateful_memes/cross_entropy: 0.6159, train/hateful_memes/cross_entropy/avg: 0.6260, train/total_loss: 0.6159, train/total_loss/avg: 0.6260, max mem: 1039.0, experiment: hmd, epoch: 17, num_updates: 9000, iterations: 9000, max_updates: 22000, lr: 0.00003, ups: 5.26, time: 19s 185ms, time_since_start: 41m 39s 588ms, eta: 42m 53s 984ms
[32m2022-10-10T23:32:35 | mmf.trainers.core.training_loop: [39mEvaluation time. Running on full validation set...
[32m2022-10-10T23:32:35 | mmf.common.test_reporter: [39mPredicting for hateful_memes
[31m[5mWARNING[39m[25m [32m2022-10-10T23:32:35 | mmf.utils.build: [39mpersistent_workers cannot be used together with num_workers == 0; setting persistent_workers to False
[32m2022-10-10T23:32:48 | mmf.trainers.core.evaluation_loop: [39mFinished training. Loaded 32
[32m2022-10-10T23:32:48 | mmf.trainers.core.evaluation_loop: [39m -- skipped 0 batches.
[32m2022-10-10T23:32:48 | mmf.utils.checkpoint: [39mCheckpoint save operation started!
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
[32m2022-10-10T23:32:51 | mmf.utils.checkpoint: [39mSaving best checkpoint
[32m2022-10-10T23:32:53 | mmf.utils.checkpoint: [39mSaving current checkpoint
[32m2022-10-10T23:32:56 | mmf.utils.checkpoint: [39mCheckpoint save operation finished!
[32m2022-10-10T23:32:56 | mmf.trainers.callbacks.logistics: [39mprogress: 9000/22000, val/hateful_memes/cross_entropy: 0.7669, val/total_loss: 0.7669, val/hateful_memes/accuracy: 0.5160, val/hateful_memes/binary_f1: 0.0620, val/hateful_memes/roc_auc: 0.5718, num_updates: 9000, epoch: 17, iterations: 9000, max_updates: 22000, val_time: 21s 068ms, best_update: 9000, best_iteration: 9000, best_val/hateful_memes/roc_auc: 0.571810
[32m2022-10-10T23:33:20 | mmf.trainers.callbacks.logistics: [39mprogress: 9100/22000, train/hateful_memes/cross_entropy: 0.6077, train/hateful_memes/cross_entropy/avg: 0.6247, train/total_loss: 0.6077, train/total_loss/avg: 0.6247, max mem: 1039.0, experiment: hmd, epoch: 18, num_updates: 9100, iterations: 9100, max_updates: 22000, lr: 0.00003, ups: 4.35, time: 23s 563ms, time_since_start: 42m 24s 255ms, eta: 52m 17s 015ms
[32m2022-10-10T23:33:40 | mmf.trainers.callbacks.logistics: [39mprogress: 9200/22000, train/hateful_memes/cross_entropy: 0.5889, train/hateful_memes/cross_entropy/avg: 0.6241, train/total_loss: 0.5889, train/total_loss/avg: 0.6241, max mem: 1039.0, experiment: hmd, epoch: 18, num_updates: 9200, iterations: 9200, max_updates: 22000, lr: 0.00003, ups: 5.00, time: 20s 149ms, time_since_start: 42m 44s 404ms, eta: 44m 21s 656ms
[32m2022-10-10T23:34:01 | mmf.trainers.callbacks.logistics: [39mprogress: 9300/22000, train/hateful_memes/cross_entropy: 0.5889, train/hateful_memes/cross_entropy/avg: 0.6254, train/total_loss: 0.5889, train/total_loss/avg: 0.6254, max mem: 1039.0, experiment: hmd, epoch: 18, num_updates: 9300, iterations: 9300, max_updates: 22000, lr: 0.00003, ups: 4.76, time: 21s 283ms, time_since_start: 43m 05s 688ms, eta: 46m 29s 494ms
[32m2022-10-10T23:34:26 | mmf.trainers.callbacks.logistics: [39mprogress: 9400/22000, train/hateful_memes/cross_entropy: 0.6033, train/hateful_memes/cross_entropy/avg: 0.6252, train/total_loss: 0.6033, train/total_loss/avg: 0.6252, max mem: 1039.0, experiment: hmd, epoch: 18, num_updates: 9400, iterations: 9400, max_updates: 22000, lr: 0.00003, ups: 4.17, time: 24s 693ms, time_since_start: 43m 30s 381ms, eta: 53m 30s 890ms
[32m2022-10-10T23:34:56 | mmf.trainers.callbacks.logistics: [39mprogress: 9500/22000, train/hateful_memes/cross_entropy: 0.6033, train/hateful_memes/cross_entropy/avg: 0.6257, train/total_loss: 0.6033, train/total_loss/avg: 0.6257, max mem: 1039.0, experiment: hmd, epoch: 18, num_updates: 9500, iterations: 9500, max_updates: 22000, lr: 0.00003, ups: 3.33, time: 30s 689ms, time_since_start: 44m 01s 070ms, eta: 01h 05m 58s 960ms
[32m2022-10-10T23:35:27 | mmf.trainers.callbacks.logistics: [39mprogress: 9600/22000, train/hateful_memes/cross_entropy: 0.6033, train/hateful_memes/cross_entropy/avg: 0.6247, train/total_loss: 0.6033, train/total_loss/avg: 0.6247, max mem: 1039.0, experiment: hmd, epoch: 19, num_updates: 9600, iterations: 9600, max_updates: 22000, lr: 0.00003, ups: 3.33, time: 30s 945ms, time_since_start: 44m 32s 016ms, eta: 01h 06m 036ms
[32m2022-10-10T23:35:43 | mmf.trainers.callbacks.logistics: [39mprogress: 9700/22000, train/hateful_memes/cross_entropy: 0.6033, train/hateful_memes/cross_entropy/avg: 0.6250, train/total_loss: 0.6033, train/total_loss/avg: 0.6250, max mem: 1039.0, experiment: hmd, epoch: 19, num_updates: 9700, iterations: 9700, max_updates: 22000, lr: 0.00003, ups: 6.67, time: 15s 522ms, time_since_start: 44m 47s 538ms, eta: 32m 50s 325ms
[32m2022-10-10T23:35:58 | mmf.trainers.callbacks.logistics: [39mprogress: 9800/22000, train/hateful_memes/cross_entropy: 0.6033, train/hateful_memes/cross_entropy/avg: 0.6237, train/total_loss: 0.6033, train/total_loss/avg: 0.6237, max mem: 1039.0, experiment: hmd, epoch: 19, num_updates: 9800, iterations: 9800, max_updates: 22000, lr: 0.00003, ups: 6.67, time: 15s 605ms, time_since_start: 45m 03s 144ms, eta: 32m 44s 825ms
[32m2022-10-10T23:36:14 | mmf.trainers.callbacks.logistics: [39mprogress: 9900/22000, train/hateful_memes/cross_entropy: 0.6077, train/hateful_memes/cross_entropy/avg: 0.6243, train/total_loss: 0.6077, train/total_loss/avg: 0.6243, max mem: 1039.0, experiment: hmd, epoch: 19, num_updates: 9900, iterations: 9900, max_updates: 22000, lr: 0.00003, ups: 6.67, time: 15s 642ms, time_since_start: 45m 18s 786ms, eta: 32m 33s 278ms
[32m2022-10-10T23:36:30 | mmf.trainers.callbacks.checkpoint: [39mCheckpoint time. Saving a checkpoint.
[32m2022-10-10T23:36:30 | mmf.utils.checkpoint: [39mCheckpoint save operation started!
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
[32m2022-10-10T23:36:30 | mmf.utils.checkpoint: [39mSaving current checkpoint
[32m2022-10-10T23:36:33 | mmf.utils.checkpoint: [39mCheckpoint save operation finished!
[32m2022-10-10T23:36:33 | mmf.trainers.callbacks.logistics: [39mprogress: 10000/22000, train/hateful_memes/cross_entropy: 0.6077, train/hateful_memes/cross_entropy/avg: 0.6245, train/total_loss: 0.6077, train/total_loss/avg: 0.6245, max mem: 1039.0, experiment: hmd, epoch: 19, num_updates: 10000, iterations: 10000, max_updates: 22000, lr: 0.00003, ups: 5.56, time: 18s 986ms, time_since_start: 45m 37s 773ms, eta: 39m 11s 336ms
[32m2022-10-10T23:36:33 | mmf.trainers.core.training_loop: [39mEvaluation time. Running on full validation set...
[32m2022-10-10T23:36:33 | mmf.common.test_reporter: [39mPredicting for hateful_memes
[31m[5mWARNING[39m[25m [32m2022-10-10T23:36:33 | mmf.utils.build: [39mpersistent_workers cannot be used together with num_workers == 0; setting persistent_workers to False
[32m2022-10-10T23:36:42 | mmf.trainers.core.evaluation_loop: [39mFinished training. Loaded 32
[32m2022-10-10T23:36:42 | mmf.trainers.core.evaluation_loop: [39m -- skipped 0 batches.
[32m2022-10-10T23:36:43 | mmf.utils.checkpoint: [39mCheckpoint save operation started!
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
[32m2022-10-10T23:36:46 | mmf.utils.checkpoint: [39mSaving current checkpoint
[32m2022-10-10T23:36:50 | mmf.utils.checkpoint: [39mCheckpoint save operation finished!
[32m2022-10-10T23:36:50 | mmf.trainers.callbacks.logistics: [39mprogress: 10000/22000, val/hateful_memes/cross_entropy: 0.7510, val/total_loss: 0.7510, val/hateful_memes/accuracy: 0.5200, val/hateful_memes/binary_f1: 0.1045, val/hateful_memes/roc_auc: 0.5695, num_updates: 10000, epoch: 19, iterations: 10000, max_updates: 22000, val_time: 16s 561ms, best_update: 9000, best_iteration: 9000, best_val/hateful_memes/roc_auc: 0.571810
[32m2022-10-10T23:37:19 | mmf.trainers.callbacks.logistics: [39mprogress: 10100/22000, train/hateful_memes/cross_entropy: 0.6168, train/hateful_memes/cross_entropy/avg: 0.6251, train/total_loss: 0.6168, train/total_loss/avg: 0.6251, max mem: 1039.0, experiment: hmd, epoch: 19, num_updates: 10100, iterations: 10100, max_updates: 22000, lr: 0.00003, ups: 3.45, time: 29s 639ms, time_since_start: 46m 23s 980ms, eta: 01h 39s 945ms
[32m2022-10-10T23:37:38 | mmf.trainers.callbacks.logistics: [39mprogress: 10200/22000, train/hateful_memes/cross_entropy: 0.6077, train/hateful_memes/cross_entropy/avg: 0.6248, train/total_loss: 0.6077, train/total_loss/avg: 0.6248, max mem: 1039.0, experiment: hmd, epoch: 20, num_updates: 10200, iterations: 10200, max_updates: 22000, lr: 0.00003, ups: 5.26, time: 19s 155ms, time_since_start: 46m 43s 135ms, eta: 38m 52s 671ms
[32m2022-10-10T23:37:57 | mmf.trainers.callbacks.logistics: [39mprogress: 10300/22000, train/hateful_memes/cross_entropy: 0.6168, train/hateful_memes/cross_entropy/avg: 0.6257, train/total_loss: 0.6168, train/total_loss/avg: 0.6257, max mem: 1039.0, experiment: hmd, epoch: 20, num_updates: 10300, iterations: 10300, max_updates: 22000, lr: 0.00003, ups: 5.56, time: 18s 667ms, time_since_start: 47m 01s 802ms, eta: 37m 33s 945ms
[32m2022-10-10T23:38:17 | mmf.trainers.callbacks.logistics: [39mprogress: 10400/22000, train/hateful_memes/cross_entropy: 0.6169, train/hateful_memes/cross_entropy/avg: 0.6257, train/total_loss: 0.6169, train/total_loss/avg: 0.6257, max mem: 1039.0, experiment: hmd, epoch: 20, num_updates: 10400, iterations: 10400, max_updates: 22000, lr: 0.00003, ups: 5.00, time: 20s 248ms, time_since_start: 47m 22s 051ms, eta: 40m 23s 979ms
[32m2022-10-10T23:38:39 | mmf.trainers.callbacks.logistics: [39mprogress: 10500/22000, train/hateful_memes/cross_entropy: 0.6266, train/hateful_memes/cross_entropy/avg: 0.6274, train/total_loss: 0.6266, train/total_loss/avg: 0.6274, max mem: 1039.0, experiment: hmd, epoch: 20, num_updates: 10500, iterations: 10500, max_updates: 22000, lr: 0.00003, ups: 4.76, time: 21s 586ms, time_since_start: 47m 43s 637ms, eta: 42m 41s 904ms
[32m2022-10-10T23:39:04 | mmf.trainers.callbacks.logistics: [39mprogress: 10600/22000, train/hateful_memes/cross_entropy: 0.6266, train/hateful_memes/cross_entropy/avg: 0.6272, train/total_loss: 0.6266, train/total_loss/avg: 0.6272, max mem: 1039.0, experiment: hmd, epoch: 20, num_updates: 10600, iterations: 10600, max_updates: 22000, lr: 0.00003, ups: 4.00, time: 25s 169ms, time_since_start: 48m 08s 806ms, eta: 49m 21s 113ms
[32m2022-10-10T23:39:23 | mmf.trainers.callbacks.logistics: [39mprogress: 10700/22000, train/hateful_memes/cross_entropy: 0.6266, train/hateful_memes/cross_entropy/avg: 0.6275, train/total_loss: 0.6266, train/total_loss/avg: 0.6275, max mem: 1039.0, experiment: hmd, epoch: 21, num_updates: 10700, iterations: 10700, max_updates: 22000, lr: 0.00003, ups: 5.26, time: 19s 182ms, time_since_start: 48m 27s 989ms, eta: 37m 17s 026ms
[32m2022-10-10T23:39:39 | mmf.trainers.callbacks.logistics: [39mprogress: 10800/22000, train/hateful_memes/cross_entropy: 0.6266, train/hateful_memes/cross_entropy/avg: 0.6258, train/total_loss: 0.6266, train/total_loss/avg: 0.6258, max mem: 1039.0, experiment: hmd, epoch: 21, num_updates: 10800, iterations: 10800, max_updates: 22000, lr: 0.00003, ups: 6.67, time: 15s 636ms, time_since_start: 48m 43s 626ms, eta: 30m 07s 299ms
[32m2022-10-10T23:39:55 | mmf.trainers.callbacks.logistics: [39mprogress: 10900/22000, train/hateful_memes/cross_entropy: 0.6336, train/hateful_memes/cross_entropy/avg: 0.6285, train/total_loss: 0.6336, train/total_loss/avg: 0.6285, max mem: 1039.0, experiment: hmd, epoch: 21, num_updates: 10900, iterations: 10900, max_updates: 22000, lr: 0.00003, ups: 6.67, time: 15s 727ms, time_since_start: 48m 59s 353ms, eta: 30m 01s 641ms
[32m2022-10-10T23:40:10 | mmf.trainers.callbacks.checkpoint: [39mCheckpoint time. Saving a checkpoint.
[32m2022-10-10T23:40:10 | mmf.utils.checkpoint: [39mCheckpoint save operation started!
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
[32m2022-10-10T23:40:11 | mmf.utils.checkpoint: [39mSaving current checkpoint
[32m2022-10-10T23:40:14 | mmf.utils.checkpoint: [39mCheckpoint save operation finished!
[32m2022-10-10T23:40:14 | mmf.trainers.callbacks.logistics: [39mprogress: 11000/22000, train/hateful_memes/cross_entropy: 0.6266, train/hateful_memes/cross_entropy/avg: 0.6285, train/total_loss: 0.6266, train/total_loss/avg: 0.6285, max mem: 1039.0, experiment: hmd, epoch: 21, num_updates: 11000, iterations: 11000, max_updates: 22000, lr: 0.00003, ups: 5.26, time: 19s 783ms, time_since_start: 49m 19s 137ms, eta: 37m 25s 820ms
[32m2022-10-10T23:40:14 | mmf.trainers.core.training_loop: [39mEvaluation time. Running on full validation set...
[32m2022-10-10T23:40:14 | mmf.common.test_reporter: [39mPredicting for hateful_memes
[31m[5mWARNING[39m[25m [32m2022-10-10T23:40:14 | mmf.utils.build: [39mpersistent_workers cannot be used together with num_workers == 0; setting persistent_workers to False
[32m2022-10-10T23:40:27 | mmf.trainers.core.evaluation_loop: [39mFinished training. Loaded 32
[32m2022-10-10T23:40:27 | mmf.trainers.core.evaluation_loop: [39m -- skipped 0 batches.
[32m2022-10-10T23:40:27 | mmf.utils.checkpoint: [39mCheckpoint save operation started!
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
[32m2022-10-10T23:40:31 | mmf.utils.checkpoint: [39mSaving best checkpoint
[32m2022-10-10T23:40:35 | mmf.utils.checkpoint: [39mSaving current checkpoint
[32m2022-10-10T23:40:38 | mmf.utils.checkpoint: [39mCheckpoint save operation finished!
[32m2022-10-10T23:40:38 | mmf.trainers.callbacks.logistics: [39mprogress: 11000/22000, val/hateful_memes/cross_entropy: 0.7198, val/total_loss: 0.7198, val/hateful_memes/accuracy: 0.5280, val/hateful_memes/binary_f1: 0.2133, val/hateful_memes/roc_auc: 0.5742, num_updates: 11000, epoch: 21, iterations: 11000, max_updates: 22000, val_time: 23s 887ms, best_update: 11000, best_iteration: 11000, best_val/hateful_memes/roc_auc: 0.574163
[32m2022-10-10T23:41:05 | mmf.trainers.callbacks.logistics: [39mprogress: 11100/22000, train/hateful_memes/cross_entropy: 0.6476, train/hateful_memes/cross_entropy/avg: 0.6287, train/total_loss: 0.6476, train/total_loss/avg: 0.6287, max mem: 1039.0, experiment: hmd, epoch: 21, num_updates: 11100, iterations: 11100, max_updates: 22000, lr: 0.00003, ups: 3.85, time: 26s 799ms, time_since_start: 50m 09s 827ms, eta: 50m 14s 612ms
[32m2022-10-10T23:41:30 | mmf.trainers.callbacks.logistics: [39mprogress: 11200/22000, train/hateful_memes/cross_entropy: 0.6476, train/hateful_memes/cross_entropy/avg: 0.6283, train/total_loss: 0.6476, train/total_loss/avg: 0.6283, max mem: 1039.0, experiment: hmd, epoch: 22, num_updates: 11200, iterations: 11200, max_updates: 22000, lr: 0.00003, ups: 4.00, time: 25s 023ms, time_since_start: 50m 34s 850ms, eta: 46m 28s 994ms
[32m2022-10-10T23:41:50 | mmf.trainers.callbacks.logistics: [39mprogress: 11300/22000, train/hateful_memes/cross_entropy: 0.6266, train/hateful_memes/cross_entropy/avg: 0.6270, train/total_loss: 0.6266, train/total_loss/avg: 0.6270, max mem: 1039.0, experiment: hmd, epoch: 22, num_updates: 11300, iterations: 11300, max_updates: 22000, lr: 0.00003, ups: 5.26, time: 19s 907ms, time_since_start: 50m 54s 757ms, eta: 36m 38s 223ms
[32m2022-10-10T23:42:11 | mmf.trainers.callbacks.logistics: [39mprogress: 11400/22000, train/hateful_memes/cross_entropy: 0.6266, train/hateful_memes/cross_entropy/avg: 0.6267, train/total_loss: 0.6266, train/total_loss/avg: 0.6267, max mem: 1039.0, experiment: hmd, epoch: 22, num_updates: 11400, iterations: 11400, max_updates: 22000, lr: 0.00003, ups: 5.00, time: 20s 471ms, time_since_start: 51m 15s 229ms, eta: 37m 19s 383ms
[32m2022-10-10T23:42:32 | mmf.trainers.callbacks.logistics: [39mprogress: 11500/22000, train/hateful_memes/cross_entropy: 0.6232, train/hateful_memes/cross_entropy/avg: 0.6265, train/total_loss: 0.6232, train/total_loss/avg: 0.6265, max mem: 1039.0, experiment: hmd, epoch: 22, num_updates: 11500, iterations: 11500, max_updates: 22000, lr: 0.00003, ups: 4.76, time: 21s 701ms, time_since_start: 51m 36s 930ms, eta: 39m 11s 525ms
[32m2022-10-10T23:42:57 | mmf.trainers.callbacks.logistics: [39mprogress: 11600/22000, train/hateful_memes/cross_entropy: 0.6232, train/hateful_memes/cross_entropy/avg: 0.6252, train/total_loss: 0.6232, train/total_loss/avg: 0.6252, max mem: 1039.0, experiment: hmd, epoch: 22, num_updates: 11600, iterations: 11600, max_updates: 22000, lr: 0.00003, ups: 4.17, time: 24s 727ms, time_since_start: 52m 01s 657ms, eta: 44m 13s 982ms
[32m2022-10-10T23:43:23 | mmf.trainers.callbacks.logistics: [39mprogress: 11700/22000, train/hateful_memes/cross_entropy: 0.6232, train/hateful_memes/cross_entropy/avg: 0.6256, train/total_loss: 0.6232, train/total_loss/avg: 0.6256, max mem: 1039.0, experiment: hmd, epoch: 22, num_updates: 11700, iterations: 11700, max_updates: 22000, lr: 0.00003, ups: 3.85, time: 26s 242ms, time_since_start: 52m 27s 900ms, eta: 46m 29s 444ms
[32m2022-10-10T23:43:39 | mmf.trainers.callbacks.logistics: [39mprogress: 11800/22000, train/hateful_memes/cross_entropy: 0.6232, train/hateful_memes/cross_entropy/avg: 0.6252, train/total_loss: 0.6232, train/total_loss/avg: 0.6252, max mem: 1039.0, experiment: hmd, epoch: 23, num_updates: 11800, iterations: 11800, max_updates: 22000, lr: 0.00003, ups: 6.67, time: 15s 776ms, time_since_start: 52m 43s 676ms, eta: 27m 40s 697ms
[32m2022-10-10T23:43:55 | mmf.trainers.callbacks.logistics: [39mprogress: 11900/22000, train/hateful_memes/cross_entropy: 0.6232, train/hateful_memes/cross_entropy/avg: 0.6259, train/total_loss: 0.6232, train/total_loss/avg: 0.6259, max mem: 1039.0, experiment: hmd, epoch: 23, num_updates: 11900, iterations: 11900, max_updates: 22000, lr: 0.00003, ups: 6.67, time: 15s 663ms, time_since_start: 52m 59s 340ms, eta: 27m 12s 651ms
[32m2022-10-10T23:44:10 | mmf.trainers.callbacks.checkpoint: [39mCheckpoint time. Saving a checkpoint.
[32m2022-10-10T23:44:10 | mmf.utils.checkpoint: [39mCheckpoint save operation started!
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
